COD.FABBRICATO	DESCRIZIONE IMMOBILE	COD.UNITA’ IMMOBILIARE	PIANO	NUM.STANZA	CENTRO DI COSTO 	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C13	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C05	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C08	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C11	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C14	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C14	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C11	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C05	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C06	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C08	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C09	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C04	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C05	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C11	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C14	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C10	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AA4  	QUARTO PIANO	AA4C12	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C23	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C28	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C27	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C30	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C26	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C22	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C29	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C32	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C21	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C24	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C25	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C31	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB3  	PIANO TERRA	AB3C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C32	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C25	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C26	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C27	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C35	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C36	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C39	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C40	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C23	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C28	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C30	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C29	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C31	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C38	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C24	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C33	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C21	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C22	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C34	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB4  	PRIMO PIANO	AB4C34	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C27	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C30	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C26	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C31	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C32	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C33	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C23	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C25	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C34	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C38	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C24	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C28	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C36	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C37	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C39	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C21	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C22	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C29	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C34	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C35	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AB5  	SECONDO PIANO	AB5C40	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C66	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C70	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C71	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C58	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C69	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C55	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C59	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C60	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C62	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C53	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C57	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C61	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C64	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C73	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C56	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C65	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C72	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C51	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C52	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C54	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C63	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C67	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC4  	PIANO TERRA	AC4C68	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C68	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C73	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C74	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C56	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C66	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C71	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C52	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C53	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C54	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C55	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C75	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C76	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C58	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C60	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C61	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C70	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C57	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C62	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C77	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C59	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C63	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C51	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C64	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C67	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C69	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C72	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C65	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC5  	PRIMO PIANO	AC5C75	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C52	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C53	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C67	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C71	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C73	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C54	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C59	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C63	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C77	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C51	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C57	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C60	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C65	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C55	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C56	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C58	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C64	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C75	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C69	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C61	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C75	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C76	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C62	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C66	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C68	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C70	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C72	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	AC6  	SECONDO PIANO	AC6C74	112010101	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA1  	PIANO TERRA	BA1C04	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA1  	PIANO TERRA	BA1C02	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA1  	PIANO TERRA	BA1C01	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA1  	PIANO TERRA	BA1C03	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA1  	PIANO TERRA	BA1C05	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C01	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C02	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C05	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C07	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C03	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C04	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C08	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C11	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C12	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C09	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA2  	PRIMO PIANO	BA2C06	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C09	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C12	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C15	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C01	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C03	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C06	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C07	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C05	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C11	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C14	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C02	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C04	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C08	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA3  	SECONDO PIANO	BA3C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C09	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C06	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C14	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C15	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C08	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C11	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C12	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C13	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C16	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C07	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BA4  	TERZO PIANO	BA4C10	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C24	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C31	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C29	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C26	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C21	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C23	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C27	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C32	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C30	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C22	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C25	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C28	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB3  	PIANO TERRA	BB3C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C23	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C27	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C34	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C24	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C30	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C37	112010201	
70   	RESIDENZA UNIVERSITARIA S. BARTOLAMEO             	BB4  	PRIMO PIANO	BB4C40	112010201	
